id,name,type,acidity,fizziness,intensity,sweetness,tannin,flavor1,flavor2,flavor3,flavor4,flavor5,average_rating,price_amount,price_currency,review_count,food_ids,food_names
22917,Brunello di Montalcino,Brunello,3.8107696,,3.2067986,1.4703902,3.4995978,cherry,leather,oak,tobacco,vanilla,4.2,90.80742135599398,USD,83724,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1203167,Maximum Grüner Veltliner,Grüner Veltliner,3.3421247,,3.2474506,2.0962512,,honey,melon,pear,cream,stone,4.2,57.35205559325936,USD,584,10; 19; 28; 35; 39,Pork; Vegetarian; Lean fish; Mild and soft cheese; Goat cheese
12687,Haut-Médoc (Grand Cru Classé),Haut-Médoc,4.13769,,4.263024,1.6186942,4.2574983,oak,blackberry,leather,plum,blackcurrant,4,39.124600535672904,USD,20630,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
1126551,Laborde Double Select Syrah,Syrah,3.0706625,,4.36115,1.7963192,3.6802554,oak,leather,pepper,blackberry,plum,4.1,36.641591073471254,USD,6975,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
4089,Pauillac (Grand Cru Classé),Pauillac,4.2121134,,4.222678,1.599463,4.2719064,leather,oak,tobacco,blackberry,cedar,4.2,110.85303485107323,USD,21763,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
3865177,Confronto,Red,3.1523678,,3.3271341,1.8000814,2.7880085,leather,plum,cherry,blackberry,black cherry,4.2,62.45001609043797,USD,954,4; 5; 9; 20,Beef; Pasta; Veal; Poultry
1101461,Margaux,Margaux,4.104569,,3.7402673,1.6611598,3.8529024,oak,leather,cedar,blackcurrant,cassis,4.1,84.7699678272913,USD,8691,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
96193,Pauillac (Grand Cru Classé),Pauillac,4.226849,,4.2569275,1.5908806,4.198946,leather,oak,tobacco,blackcurrant,cassis,4.2,84.7699678272913,USD,29269,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
53354,Nuits-St-Georges 1er Cru 'Aux Boudots',Côte de Nuits Red,4.2700806,,2.922475,1.4773895,2.8398738,cherry,cranberry,oak,raspberry,strawberry,4.2,215.18530294620098,USD,465,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1144801,La Forest Chablís 1er Cru,Chablis,3.9636562,,3.0364432,1.628483,,minerals,citrus,lemon,honey,green apple,4.2,215.18530294620098,USD,5121,10; 12; 13; 35,"Pork; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese"
1211299,Giallo d'Arles Greco di Tufo,White,2.9119642,,3.9397473,1.7072632,,minerals,apricot,honey,citrus,peach,4.3,73.28318214694251,USD,3585,13; 19; 27,Shellfish; Vegetarian; Appetizers and snacks
1656652,Reserve Pinot Noir,Pinot Noir,3.682369,,2.5269008,1.8370936,2.2382784,cherry,oak,raspberry,dark chocolate,plum,4.2,175.2423920905147,USD,421,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1245573,Terra d'Eclano Aglianico Irpinia,Red,2.6754053,,4.4895043,2.2908757,3.2122853,plum,blackberry,oak,black cherry,smoke,4.2,82.8418580791524,USD,2721,4; 5; 8,Beef; Pasta; Lamb
5576746,Morey-Saint-Denis Trilogie,Côte de Nuits Red,4.2014313,,3.1802905,1.3989419,2.7411826,red fruit,oak,strawberry,cherry,raspberry,4.2,71.72843431540032,USD,403,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
79010,G.A.M. Shiraz,Shiraz,2.9978936,,4.750334,2.1857598,3.1473796,blackberry,oak,vanilla,plum,pepper,4.2,66.91073152546926,USD,4750,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
6334373,Sul Vulcano Etna Bianco,White,2.9057992,,3.555613,1.5292557,,citrus,minerals,lemon,flint,green apple,4.1,50.979604971786095,USD,2227,13; 19; 27,Shellfish; Vegetarian; Appetizers and snacks
1107102,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Saint-Émilion,3.3940978,,4.20457,1.6806067,3.5062332,oak,leather,tobacco,blackberry,blackcurrant,4.2,52.16613404756387,USD,3873,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
95027,Charmes-Chambertin Grand Cru,Côte de Nuits Red,4.0704126,,2.7521498,1.5885341,2.4270358,red fruit,cherry,red cherry,chocolate,oak,4.2,554.2651742553661,USD,377,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
16632,Chablis Grand Cru 'Blanchot',Chablis,4.1062136,,3.2156918,1.5186169,,butter,minerals,apple,citrus,honey,4.2,98.77298463283556,USD,327,10; 12; 13; 35,"Pork; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese"
1123565,Omaggio Four Generation,Red Blend,3.8573368,,4.9369974,1.4539948,3.5667362,black cherry,oak,chocolate,tobacco,blackcurrant,4.2,81.24874542378409,USD,307,4; 8; 9; 20,Beef; Lamb; Veal; Poultry
1947411,Clos Saint-Denis Grand Cru,Côte de Nuits Red,4.210012,,3.0307965,1.3630469,2.814412,oak,red fruit,leather,strawberry,forest floor,4.2,123.8945683629642,USD,301,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
5463411,Elegante Sweet Cream,Cream Sherry,3.3029475,,4.351158,4.4369125,,raisin,walnut,almond,prune,caramel,4.2,21.66633211300909,USD,296,16; 17; 37,Sweet desserts; Mature and hard cheese; Fruity desserts
98618,Pomerol,Pomerol,3.3489578,,4.328903,1.733442,3.5065317,oak,leather,plum,tobacco,chocolate,4.2,52.16613404756387,USD,7194,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
84062,Terra di Lavoro,Red,2.5030038,,4.62066,2.3474014,3.1670554,leather,earthy,tobacco,smoke,blackberry,4.2,110.85303485107323,USD,6393,4; 5; 8,Beef; Pasta; Lamb
80163,Les Vieilles Vignes Cornas,Cornas,3.5118103,,4.6626964,1.7162172,3.3072834,blackberry,pepper,leather,oak,earthy,4.2,88.0357402686987,USD,2931,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1190501,Aromes de Pavie Saint-Émilion Grand Cru,Saint-Émilion,3.4488015,,4.241953,1.6293323,3.6777172,oak,blackcurrant,black fruit,cedar,plum,4.1,78.24920107134581,USD,2131,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1161268,Haut-Médoc,Haut-Médoc,4.161503,,4.186287,1.581778,4.227338,leather,tobacco,oak,cassis,blackcurrant,4.1,84.7699678272913,USD,30356,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
1737102,Chassagne-Montrachet 1er Cru 'Clos de la Boudriotte',Côte de Beaune Red,3.6250746,,2.757351,1.8700372,1.8228359,oak,raspberry,butter,apple,forest floor,4.2,123.8945683629642,USD,252,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1774750,Auxey-Duresses Blanc,Côte de Beaune White,3.6516936,,3.72049,1.5646327,,citrus,oak,lemon,vanilla,cream,4.2,149.97763538674613,USD,235,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
2565611,Anvers The Warrior Shiraz,Shiraz,3.1196225,,4.8951416,2.0938208,3.0679955,chocolate,pepper,blackberry,oak,black fruit,4.2,152.93881491535828,USD,229,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
1126808,Saint-Estèphe,Saint-Estèphe,4.2306576,,4.317035,1.5784386,4.3295307,leather,oak,blackberry,tobacco,blackcurrant,4,58.68690080350936,USD,18309,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1202931,Rosso del Conte,Red,2.6528091,,4.465469,2.2754364,3.0572824,plum,blackberry,tobacco,leather,vanilla,4.2,93.99364666673061,USD,6179,4; 5; 8,Beef; Pasta; Lamb
1223946,Bellae Domini,N/A,,,,,,truffle,minerals,oak,cigar,black fruit,4.2,57.35205559325936,USD,219,N/A,N/A
77247,Pie Franco,Monastrell,3.5412507,,3.5590405,1.6937729,4.0478177,oak,leather,blackberry,vanilla,black fruit,4.2,123.8945683629642,USD,2292,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1208385,Barolo Monvigliero,Barolo,4.501722,,3.3640504,1.7669022,4.1229844,strawberry,raspberry,cherry,leather,oak,4.3,547.7444074994207,USD,2977,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
738148,Clos de L'Obac,Priorat Red,3.5137012,,4.5860167,1.714763,3.3257465,tobacco,leather,blackberry,licorice,cherry,4.4,65.20766755945485,USD,2771,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1546335,160 Anni,Red,2.5754933,,4.498285,2.8740056,3.0240324,oak,tobacco,vanilla,raisin,licorice,4.3,54.16583028252273,USD,918,4; 5; 8,Beef; Pasta; Lamb
79665,Georgia's Paddock Shiraz,Shiraz,3.0620446,,4.591139,2.2321968,3.2181244,oak,plum,pepper,blackberry,leather,4.3,117.37380160701872,USD,2830,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
1645929,Pessac-Léognan,Pessac-Léognan,4.217011,,4.2513766,1.5342528,4.4171267,oak,leather,tobacco,blackcurrant,vanilla,4,58.68690080350936,USD,16463,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1172295,Blanc,White,2.7957132,,3.3529346,1.7659075,,oak,butter,vanilla,honey,peach,4.1,29.348839465189343,USD,6284,5; 19; 20; 28; 40,Pasta; Vegetarian; Poultry; Lean fish; Aperitif
1992562,Quercus Pouilly-Fumé,White,3.6579082,,2.7273924,1.3226074,,apple,oak,citrus,lemon,smoke,4.2,36.645631355726685,USD,188,10; 13; 15; 19; 39,Pork; Shellfish; Spicy food; Vegetarian; Goat cheese
81916,Lalande-de-Pomerol,Libournais Red,3.1451201,,4.003919,1.6524874,3.0351942,oak,leather,blackberry,vanilla,plum,4,45.64536729161839,USD,9499,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
9998,Primus Malbec (Primum),Malbec,2.7300465,,3.9850712,2.2068877,2.8306787,oak,vanilla,plum,blackberry,tobacco,4.4,22.940822237303745,USD,11703,4; 8,Beef; Lamb
2739104,Chianti Classico Gran Selezione,Chianti Classico,3.8598604,,3.1820095,1.3997473,3.480852,oak,blackberry,tobacco,leather,cherry,4.2,63.0872611525853,USD,946,4; 5; 9; 41,Beef; Pasta; Veal; Cured Meat
5181193,Serriger Schloss Saarsteiner Riesling Auslese,Riesling,4.0764403,,2.934691,3.2648263,,minerals,honey,mango,apple,petroleum,4.2,79.65563276841577,USD,180,10; 13; 15; 20; 41,Pork; Shellfish; Spicy food; Poultry; Cured Meat
1147233,Châteauneuf-du-Pape (La Crau) Blanc,White,3.1200595,,3.5361116,1.6647992,,honey,minerals,peach,oak,pear,4.3,65.20766755945485,USD,3267,10; 12; 17; 20; 41,"Pork; Rich fish (salmon, tuna etc); Mature and hard cheese; Poultry; Cured Meat"
9261,Taurasi Radici,Red,2.6804066,,4.5643697,2.185535,3.2785864,leather,oak,cherry,tobacco,plum,4.1,63.72450621473262,USD,13613,4; 5; 8,Beef; Pasta; Lamb
1199649,Clos St. Landelin Cuvée Oscar Sylvaner,Sylvaner,4.524403,,2,2.173358,,pineapple,mango,honey,tropical,apricot,4.2,58.68690080350936,USD,174,9; 10; 19; 20; 28,Veal; Pork; Vegetarian; Poultry; Lean fish
1407984,Bussiador,White,3.071408,,3.848191,2.3707247,,oak,butter,vanilla,cream,honey,4.2,106.73854790967714,USD,1736,5; 13; 17; 28; 41,Pasta; Shellfish; Mature and hard cheese; Lean fish; Cured Meat
1181392,Saint-Émilion Grand Cru (Grand Cru Classé until 2012),Saint-Émilion,3.1790335,,4.1587987,1.4679524,3.3671904,oak,leather,tobacco,cherry,cedar,4,52.16613404756387,USD,4060,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
14515,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion,3.29943,,4.199068,1.6525468,3.4270015,blackberry,oak,plum,leather,earthy,4.2,58.68690080350936,USD,7680,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
79012,Reiver Shiraz,Shiraz,2.985662,,4.8792124,2.198721,3.0657606,blackberry,plum,vanilla,oak,dark chocolate,4.1,66.91073152546926,USD,996,4; 8,Beef; Lamb
1796241,Oracle Shiraz,Shiraz,2.9949582,,4.783736,2.1683195,3.0465026,oak,plum,chocolate,vanilla,blackberry,4.2,95.58675932209893,USD,2566,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
1260171,La Pineta Pinot Nero,Red,3.2780833,,3.1815453,1.8603683,2.7731824,cherry,strawberry,oak,vanilla,earthy,4.2,45.64536729161839,USD,1400,4; 8; 9; 20; 41,Beef; Lamb; Veal; Poultry; Cured Meat
1616688,Tulipán,Red,3.732558,,3.8989892,1.6105998,3.6627128,chocolate,oak,blackberry,blackcurrant,cherry,4.2,94.94951425995161,USD,1167,4; 8; 10; 11; 41,"Beef; Lamb; Pork; Game (deer, venison); Cured Meat"
3478,Single Vineyard Las Compuertas Malbec,Malbec,2.6923375,,3.974335,2.121898,2.5738685,oak,chocolate,blackberry,plum,vanilla,4.1,60.53828090399599,USD,11358,4; 8; 10,Beef; Lamb; Pork
1135843,Réserve (de la Comtesse) Pauillac,Pauillac,4.137642,,4.1419244,1.5163947,4.086752,oak,leather,blackcurrant,tobacco,vanilla,4.1,65.20766755945485,USD,23046,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
4457615,Chambolle-Musigny 1er Cru 'Les Véroilles',Côte de Nuits Red,4.26808,,3.065804,1.9688541,2.9761162,cherry,cranberry,red cherry,raspberry,red fruit,4.2,358.64217157700165,USD,140,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
2196362,Bartina,Red,3.1779547,,4.010227,1.5179546,3.2163637,oak,leather,raspberry,chocolate,tobacco,4.2,104.50819019216149,USD,216,4; 8; 10; 11; 41,"Beef; Lamb; Pork; Game (deer, venison); Cured Meat"
1435787,Montrachet Grand Cru,Côte de Beaune White,3.2389297,,3.8914661,1.983249,,citrus,honey,minerals,pineapple,oak,4.7,5868.690080350936,USD,496,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
2669217,Case Basse Sangiovese Toscana,Red,3.2830412,,3.20143,2.029021,2.8573954,strawberry,raspberry,cherry,leather,oak,4.7,828.1373780050765,USD,2229,4; 8; 9; 20; 41,Beef; Lamb; Veal; Poultry; Cured Meat
83918,Cuvée Duvault-Blochet Vosne-Romanée 1er Cru,Côte de Nuits Red,4.0372896,,3.0955658,1.8599193,2.5807815,strawberry,cherry,leather,raspberry,red fruit,4.6,3684.2332171091984,USD,1792,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
8023,IX Estate Red,Bordeaux Blend,3.8269312,,4.7674537,1.8430892,3.6304135,oak,blackberry,vanilla,chocolate,blackcurrant,4.7,880.3035120526404,USD,3008,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1686861,Le Chêne Sancerre,White,4.0298443,,2.0977042,1.2127626,,minerals,citrus,pear,grapefruit,lemon,4.1,52.57271762715441,USD,848,10; 13; 15; 19; 39,Pork; Shellfish; Spicy food; Vegetarian; Goat cheese
1717148,Côte-Rôtie Terres Sombres,Côte-Rotie,3.9657512,,4.145248,1.5148557,4.1657066,pepper,leather,black fruit,blackberry,cherry,4.2,107.59804053653515,USD,1330,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
4969815,Furmint Nagy Eged Grand Cru,Furmint,3.944138,,2.9915085,1.8799138,,pear,oak,minerals,pineapple,citrus,4.2,101.95920994357219,USD,134,12; 13; 19; 20; 28,"Rich fish (salmon, tuna etc); Shellfish; Vegetarian; Poultry; Lean fish"
2030239,Los Indios Parcel Malbec,Malbec,2.9820676,,4.0694237,2.0658839,2.9824557,oak,blackberry,vanilla,black cherry,plum,4.3,114.70411118651872,USD,909,4; 8,Beef; Lamb
5925093,Barolo,Barolo,4.343316,,3.448278,1.7193574,4.212108,tar,smoke,leather,mushroom,vanilla,4.2,208.6645361902555,USD,125,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1283551,Evangelista Cabernet Franc,Cabernet Franc,3.0743515,,3.9995968,2.0459902,3.429919,oak,chocolate,vanilla,plum,leather,4.1,63.0872611525853,USD,2128,4; 8; 11; 41,"Beef; Lamb; Game (deer, venison); Cured Meat"
5402563,Jackson Estate Outland Ridge Pinot Noir,Pinot Noir,3.3008587,,3.222742,1.9612281,2.186242,cherry,vanilla,raspberry,strawberry,oak,4.1,70.09695683620589,USD,625,9; 10; 20; 34,Veal; Pork; Poultry; Mushrooms
100182,Reserve Bikavér,Bordeaux Blend,4.177991,,3.91,1.5418972,3.7716558,oak,blackberry,cherry,plum,tobacco,4,72.6459370847952,USD,1195,4; 8,Beef; Lamb
82294,Gewürztraminer Vin D'Alsace Herrenweg de Turckheim,Gewürztraminer,2.142186,,4.0092955,3.1475894,,honey,apricot,lychee,tropical,orange,4,71.72843431540032,USD,970,10; 12; 15; 20; 35,"Pork; Rich fish (salmon, tuna etc); Spicy food; Poultry; Mild and soft cheese"
86362,Saint-Julien,Saint-Julien,4.1669135,,3.8878844,1.5691742,3.8373485,oak,tobacco,blackberry,leather,earthy,4.1,55.43190648897128,USD,30556,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1209270,Syrah,Shiraz,2.9687164,,4.659224,1.9306269,3.2306268,black fruit,plum,smoke,blackberry,dark chocolate,4.2,127.44901242946524,USD,108,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
9253,Taurasi Naturalis Historia Riserva,Red,2.6827655,,4.634702,2.2989345,3.2707686,leather,tobacco,oak,blackberry,cherry,4.2,82.8418580791524,USD,1931,4; 5; 8,Beef; Pasta; Lamb
778823,Margaux,Margaux,4.173328,,3.8507166,1.4992334,3.8479261,oak,leather,blackberry,vanilla,blackcurrant,4,65.20766755945485,USD,11648,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
82454,Pomerol,Pomerol,3.4995365,,4.161791,1.5928972,3.5052445,oak,leather,plum,vanilla,blackberry,4.1,143.45686863080064,USD,10048,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1162442,Gewürztraminer Alsace Grand Cru 'Kessler',Gewürztraminer,2.2707179,,3.9063718,3.443744,,lychee,honey,mango,tropical,peach,4,47.793379661049464,USD,1841,10; 12; 15; 20; 35,"Pork; Rich fish (salmon, tuna etc); Spicy food; Poultry; Mild and soft cheese"
2173899,Côtes De Gascogne Dernières Grives,White,3.09497,,2.1013691,2.9789882,,honey,peach,apricot,vanilla,apple,4.1,57.35205559325936,USD,1823,13; 15; 20; 28; 39; 41,Shellfish; Spicy food; Poultry; Lean fish; Goat cheese; Cured Meat
1158243,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion,3.33028,,4.2197866,1.6892612,3.5220401,oak,leather,blackberry,plum,chocolate,4,58.68690080350936,USD,5263,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
76414,Touriga Nacional,Dão Red,3.6431947,,4.0607095,1.7763797,3.6538599,plum,black fruit,oak,chocolate,blackberry,4.2,95.58675932209893,USD,1789,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1794,Barolo (Tradizione),Barolo,4.563542,,3.785382,1.431763,4.2466564,leather,oak,cherry,tobacco,vanilla,4,104.33226809512774,USD,32134,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1563208,Pietraforte Cabernet Sauvignon,Red,2.7227063,,3.347569,1.7723395,3.1148164,cherry,blackcurrant,dark fruit,mocha,,4.2,55.75894293789104,USD,86,4; 8; 9; 20; 41,Beef; Lamb; Veal; Poultry; Cured Meat
20648,Hermitage Monier de la Sizeranne,Hermitage,3.4877615,,4.5364003,1.6606033,3.9706287,leather,pepper,blackberry,smoke,earthy,4.3,97.81150133918226,USD,7526,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1098893,Séchet Chablís Premier Cru,Chablis,3.9617066,,3.11821,1.6160023,,minerals,citrus,honey,lemon,oak,4.2,234.74760321403744,USD,939,10; 12; 13; 35,"Pork; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese"
1123568,Marian's Reserve,Red Blend,3.7532666,,4.7625046,1.5904943,3.4480147,blackberry,cherry,plum,vanilla,dark fruit,4.2,86.02808338988903,USD,611,4; 8; 9; 20,Beef; Lamb; Veal; Poultry
83999,Margaux (Grand Cru Classé),Margaux,4.205017,,3.8275104,1.5599921,3.89573,oak,leather,tobacco,black fruit,blackberry,4.1,78.24920107134581,USD,6995,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
2050,Stonewell Shiraz,Shiraz,3.0127718,,4.753615,1.9804236,3.2482986,chocolate,oak,plum,vanilla,pepper,4.2,175.2423920905147,USD,4240,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
1289889,Nuits-Saint-Georges Premier Cru 'Les Proces',Côte de Nuits Red,4.078549,,3.0746264,2.2425704,2.6626782,cherry,earthy,red fruit,leather,oak,4.1,417.329072380511,USD,748,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1537037,Barbaresco Casot,Barbaresco,4.260101,,3.9095957,1.1348485,3.9123232,earthy,chalk,cherry,,,4.2,73.69005340561864,USD,73,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
5294970,Marius Unico Blanco,N/A,,,,,,pineapple,minerals,plum,,,4.2,25.489802485893048,USD,72,N/A,N/A
1758778,Sauvignon Blanc,Sauvignon Blanc,4.2763166,,2.6497717,1.392,,citrus,tropical,grapefruit,grass,gooseberry,4.2,49.38649231641778,USD,3144,13; 19; 39,Shellfish; Vegetarian; Goat cheese
1100250,Saint-Estèphe (Grand Cru Classé),Saint-Estèphe,4.250653,,4.248434,1.4113799,4.383967,oak,leather,blackberry,tobacco,blackcurrant,4,58.68690080350936,USD,9306,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
63094,Haut-Médoc (Grand Cru Classé),Haut-Médoc,4.1430235,,4.1610093,1.5054802,4.1664195,oak,leather,blackberry,tobacco,blackcurrant,3.9,58.68690080350936,USD,17957,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
1265499,Arnau Oller Selecció de la Familia,Merlot,2.8493683,,3.8307118,1.7174146,2.868395,oak,earthy,black fruit,plum,leather,4.1,126.81176736731791,USD,1047,4; 8; 9,Beef; Lamb; Veal
779475,Médoc,Médoc,4.1145973,,4.1326084,1.5053296,4.16629,oak,leather,blackcurrant,tobacco,blackberry,3.8,84.7699678272913,USD,17142,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1321228,Haut-Médoc (Grand Cru Classé),Haut-Médoc,4.1701107,,4.189323,1.5435799,4.2024903,oak,leather,blackberry,blackcurrant,vanilla,4,58.68690080350936,USD,16654,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
1222251,Cabo de Hornos Special Reserve,Cabernet Sauvignon,3.107396,,4.1926336,1.741701,3.2122228,oak,vanilla,blackberry,tobacco,black fruit,4.3,101.95920994357219,USD,6475,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1879081,Domaine Grand Veneur Châteauneuf-Du-Pape La Fontaine Blanc,White,3.1080158,,3.4465306,1.7569393,,oak,honey,butter,citrus,peach,4.2,45.64536729161839,USD,526,10; 12; 17; 20; 41,"Pork; Rich fish (salmon, tuna etc); Mature and hard cheese; Poultry; Cured Meat"
1494067,Tokaji Aszú 5 Puttonyos,Tokaji Aszú,4.7731037,,3.07177,4.935494,,honey,apricot,orange peel,marmalade,orange,4.1,114.70411118651872,USD,321,16; 38,Sweet desserts; Blue cheese
83380,Les Fiefs de Lagrange Saint-Julien,Saint-Julien,4.183571,,3.8489494,1.606818,3.8616767,oak,blackberry,leather,cassis,blackcurrant,3.9,61.95267324491677,USD,20778,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
81732,Sauternes (Grand Cru Classé),Sauternes,4.3614154,,4.759393,4.8712387,,honey,apricot,peach,pineapple,orange,4.2,65.20766755945485,USD,8699,37; 38,Fruity desserts; Blue cheese
51634,Lautus,Red,2.7011724,,3.8791807,2.0974152,3.090212,leather,oak,tobacco,black fruit,smoke,4,26.083067023781936,USD,485,4; 5; 9; 20,Beef; Pasta; Veal; Poultry
5946614,Single Vineyard Shiraz - Cabernet Sauvignon,Cabernet - Shiraz,3.3505716,,4.3657146,1.3077143,3.3902857,plum,blackberry,oak,dark fruit,black fruit,4.2,57.35205559325936,USD,52,4; 8; 20,Beef; Lamb; Poultry
